"id","start_date","loc","sub_loc_1","sub_loc_2","sub_loc_3","sub_loc_4","annualised_rental_price","contract_rental_price","rent_price_sqft_unit","rent_price_sqm_unit","unit_size","unit_size_sqm","unit_type","beds","views","maid","study","balcony","plot_size","plot_size_sqm","dev_ref","floor_level","streetname","end_date","evdnc_name","chiller_fee","furnished","utilities","no_cheques","comments","dev_name","rent_sequence"
"23152105","2026-02-07 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 5","","","450000","450000","113","1212.15","3996","371.26","Apartment","2","Marina View","","","Y","0","0","","LG","","2026-02-07 00:00:00","Active Listings","","Yes","","","Full Water View I Fully Furnished I Massive Plot","Nakheel",""
"23003080","2026-02-07 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 1","","","215000","230000","133","1426.98","1735","161.18","Apartment","2","SEA","","","Y","0","0","","6","","2026-02-07 00:00:00","Active Listings","","Yes","","","Fully Furnished - Near to Local Amenities","Nakheel",""
"22706880","2026-02-07 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 5","","","350000","345000","142","1523.11","2438","226.51","Apartment","3","","","","Y","0","0","","2","","2026-02-07 00:00:00","Active Listings","","No","","","Full Sea View | 3 Bedroooms plus Maids | Nakheel Access","Nakheel",""
"22550515","2026-02-07 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","239000","240000","137","1479.56","1746","162.18","Apartment","2","Community,Atlantis,Road,Restricted Sea,Swimming Pool","","","Y","0","0","","13","","2026-02-07 00:00:00","Active Listings","","Yes","","","Furnished | Great Views | Sought After","Nakheel",""
"25125934","2026-02-06 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","220000","220000","124","1332.61","1777","165.18","Apartment","2","","","","Y","0","0","","13","","2027-02-05 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25172356","2026-02-06 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","230000","249000","143","1535.33","1746","162.18","Apartment","2","Community,Atlantis,Road,Restricted Sea,Swimming Pool","","","Y","0","0","","13","","2026-02-06 00:00:00","Active Listings","","Yes","","","Palm Views| Elegantly Furnished | High Floor","Nakheel","NULL"
"25115127","2026-02-06 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","350000","375000","149","1598.94","2524","234.53","Apartment","3","","","","Y","0","0","","12","","2026-02-06 00:00:00","Active Listings","","No","","","High Floor Burj Downtown View | Type B","Nakheel","NULL"
"25214435","2026-02-05 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","640000","640000","254","2729.33","2524","234.53","Apartment","3","Community,Marina,Swimming Pool","","","Y","0","0","","13","","2027-02-04 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25203676","2026-02-05 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","229999","229999","112","1210.14","2046","190.06","Apartment","2","","","","","0","0","","1","","2026-02-05 00:00:00","Active Listings","","Yes","","","Vacant | Multiple Options | Large Layout","Nakheel","NULL"
"25202991","2026-02-05 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 1","","","228000","228000","131","1405.59","1746","162.18","Apartment","2","Sea","","","Y","0","0","","5","","2026-02-05 00:00:00","Active Listings","","No","","","Vacant April | Excellent Condition | Unfurnished","Nakheel","NULL"
"25202915","2026-02-05 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","199999","199999","112","1210.72","1778","165.19","Apartment","2","","","","","0","0","","10","","2026-02-05 00:00:00","Active Listings","","No","","","Atlantis View | Prime Location | Vacant","Nakheel","NULL"
"25202752","2026-02-05 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","225000","225000","110","1183.71","2046","190.05","Apartment","2","","","","Y","0","0","","1","","2026-02-05 00:00:00","Active Listings","","No","","","Exclusive | Vacant Now | Unfurnished","Nakheel","NULL"
"25193683","2026-02-04 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","750000","750000","185","1991.61","4053","376.58","Apartment","3","","","","","0","0","","7","","2026-02-04 00:00:00","Active Listings","","Yes","","","Available in March | Fully Renovated | Furnished","Nakheel","NULL"
"25180989","2026-02-04 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","220000","220000","127","1365.7","1734","161.18","Apartment","2","","","","Y","0","0","","9","","2026-02-04 00:00:00","Active Listings","","No","","","Price Reduced Sunset View | Upgraded |Type C","Nakheel","NULL"
"24261798","2026-02-04 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","330000","330000","135","1456.89","2438","226.51","Apartment","3","","","","Y","0","0","","2","","2026-02-04 00:00:00","Active Listings","","No","","","Available Now | Sea View | High Floor","Nakheel",""
"25243898","2026-02-03 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","245000","245000","140","1511.23","1745","162.18","Apartment","2","Community,Marina","","","Y","0","0","","7","","2027-02-02 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25179945","2026-02-03 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","1100000","1100000","271","2921.03","4053","376.58","Apartment","3","","","","Y","0","0","","10","","2027-02-02 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25182606","2026-02-03 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 1","","","250000","250000","134","1441.34","1867","173.44","Apartment","2","","","","Y","0","0","","4","","2026-02-03 00:00:00","Active Listings","","Yes","","","Sea View | Fully Furnished | Vacant Now","Nakheel","NULL"
"25182263","2026-02-03 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","330000","330000","135","1456.95","2438","226.57","Apartment","3","","","","Y","0","0","","9","","2026-02-03 00:00:00","Active Listings","","No","","","Unfurnished | Full Sea View | High Floor","Nakheel","NULL"
"25181882","2026-02-03 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","410000","410000","236","2543.58","1735","161.21","Apartment","2","Marina, Road, Swimming Pool","","","Y","0","0","","5","","2026-02-03 00:00:00","Active Listings","","No","","","Contemporary Japandi | Marina View | Wood Flooring","Nakheel","NULL"
"25293981","2026-02-02 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","220000","220000","80","865.6","2735","254.16","Apartment","3","Marina","","","Y","0","0","","1","","2027-02-01 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25174887","2026-02-02 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","270000","270000","138","1490.4","1950","181.18","Apartment","2","","","","Y","0","0","","3","","2026-02-02 00:00:00","Active Listings","","Yes","","","Sea View I Fully Upgraded | Vacant","Nakheel","NULL"
"22882436","2026-02-02 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","1200000","1200000","296","3186.57","4053","376.58","Apartment","3","","","","Y","0","0","","10","","2026-02-02 00:00:00","Active Listings","","Yes","","","Luxury upgrades | Rare A- type | Sea View","Nakheel",""
"25281387","2026-02-01 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 1","","","215000","215000","111","1195.77","1935","179.8","Apartment","2","","","","Y","0","0","","3","","2027-01-31 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25256735","2026-02-01 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","275000","275000","147","1582.92","1870","173.73","Apartment","2","","","","Y","0","0","","10","","2027-01-31 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25156867","2026-02-01 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","290000","290000","115","1236.73","2524","234.53","Apartment","3","","","","Y","0","0","","11","","2027-01-31 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25131858","2026-02-01 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","195000","195000","112","1210.5","1734","161.18","Apartment","2","","","","Y","0","0","","9","","2027-01-31 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25084033","2026-02-01 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","200000","200000","115","1240.77","1735","161.21","Apartment","2","","","","Y","0","0","","9","","2027-01-31 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25173706","2026-02-01 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 5","","","304167","125000","158","1702.29","1936","179.88","Apartment","2","","","","Y","0","0","","4","","2026-06-30 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25142862","2026-01-30 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","193000","193000","100","1073.06","1936","179.88","Apartment","2","","","","Y","0","0","","4","","2027-01-29 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25126174","2026-01-30 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","190000","190000","110","1178.73","1735","161.21","Apartment","2","","","","Y","0","0","","6","","2027-01-29 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25161651","2026-01-30 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","375000","375000","149","1598.94","2524","234.53","Apartment","3","","","","Y","0","0","","12","","2026-01-30 00:00:00","Active Listings","","No","","","High Floor | Palm View | Vacant","Nakheel","NULL"
"25161341","2026-01-30 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","225000","225000","127","1362.15","1778","165.19","Apartment","2","","","","Y","0","0","","10","","2026-01-30 00:00:00","Active Listings","","No","","","Vacant Now | Bldg 04 | Type C | Sea View","Nakheel","NULL"
"25161053","2026-01-30 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","330000","330000","135","1456.95","2438","226.57","Apartment","3","","","","Y","0","0","","9","","2026-01-30 00:00:00","Active Listings","","No","","","3 Beds | Full Sea View | Spacious | Type B","Nakheel","NULL"
"25161019","2026-01-30 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 1","","","250000","250000","143","1541.5","1745","162.18","Apartment","2","","","","Y","0","0","","8","","2026-01-30 00:00:00","Active Listings","","Yes","","","Fully Furnished | Full Sea View | Type C","Nakheel","NULL"
"25147312","2026-01-30 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","410000","410000","236","2543.27","1735","161.21","Apartment","2","Marina, Road, Swimming Pool","","","Y","0","0","","5","","2026-01-30 00:00:00","Active Listings","","Yes","","","Fully Renovated | Sea View | Furnished Or Unfurnished","Nakheel","NULL"
"25155253","2026-01-29 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","400000","400000","229","2465.94","1746","162.18","Apartment","2","","","","Y","0","0","","13","","2026-01-29 00:00:00","Active Listings","","Yes","","","NEWLY RENOVATED | PALM JUMEIRAH | FURNISHED","Nakheel","NULL"
"25153352","2026-01-29 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","230000","230000","133","1426.98","1734","161.18","Apartment","2","","","","Y","0","0","","9","","2026-01-29 00:00:00","Active Listings","","No","","","2bhk + Maids | Resort Style Amenities | Excellent","Nakheel","NULL"
"25147221","2026-01-28 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 1","","","750000","750000","185","1991.61","4053","376.58","Apartment","3","","","","","0","0","","12","","2026-01-28 00:00:00","Active Listings","","Yes","","","Upgraded | Furnished | Type A | Palm View","Nakheel","NULL"
"25145631","2026-01-28 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","275000","275000","158","1695.65","1746","162.18","Apartment","2","SEA","","","","0","0","","12","","2026-01-28 00:00:00","Active Listings","","Yes","","","High Floor | Upgraded Apartment | Sea View","Nakheel","NULL"
"25137730","2026-01-27 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","310000","310000","179","1922.96","1735","161.21","Apartment","2","","","","Y","0","0","","7","","2026-01-27 00:00:00","Active Listings","","No","","","Renovated | Royal Atlantis View | 2BR plus Maids","Nakheel","NULL"
"25093901","2026-01-26 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","300000","300000","110","1180.36","2735","254.16","Apartment","3","","","","Y","0","0","","1","","2027-01-25 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"22626108","2026-01-26 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","200000","190000","102","1093.65","1870","173.73","Apartment","2","","","","Y","0","0","","6","","2026-01-26 00:00:00","Active Listings","","No","","","Available and Vacant | Direct Access to Nakheel Mall | Huge Terrace | Kitchen Appliances","Nakheel",""
"24799857","2026-01-25 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 5","","","257500","257500","148","1587.74","1745","162.18","Apartment","2","","","","Y","0","0","","7","","2027-01-24 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25127192","2026-01-25 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","220000","220000","108","1157.41","2046","190.05","Apartment","2","","","","Y","0","0","","1","","2026-01-25 00:00:00","Active Listings","","No","","","POOL LEVEL | EXTENDED/ENCLOSED TERRACE | EXCELLENT AMENITIES","Nakheel","NULL"
"25102917","2026-01-24 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","230000","230000","129","1392.42","1778","165.19","Apartment","2","","","","Y","0","0","","12","","2027-01-23 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25122662","2026-01-24 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","220000","220000","108","1157.41","2046","190.05","Apartment","2","","","","Y","0","0","","1","","2026-01-24 00:00:00","Active Listings","","Yes","","","Fully Furnished| Vacant Soon| Great Value","Nakheel","NULL"
"25114017","2026-01-23 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","1500000","1500000","370","3983.22","4053","376.58","Apartment","3","Full Sea View","","","","0","0","","11","","2026-01-23 00:00:00","Active Listings","","Yes","","","Luxury Upgrade | Fully Furnished | Move-In March","Nakheel","NULL"
"25229105","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 1","","","212000","212000","113","1220.28","1870","173.73","Apartment","2","Pool&Sea","","","Y","0","0","","5","","2027-01-21 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"24988571","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","205000","205000","115","1241.07","1778","165.19","Apartment","2","","","","Y","0","0","","12","","2027-01-21 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25106300","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","410000","410000","236","2543.58","1735","161.21","Apartment","2","Marina, Road, Swimming Pool","","","Y","0","0","","5","","2026-01-22 00:00:00","Active Listings","","No","","","Fully upgraded | Vacant April | Full sea view","Nakheel","NULL"
"25105582","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","220000","220000","127","1364.93","1734","161.18","Apartment","2","","","","Y","0","0","","9","","2026-01-22 00:00:00","Active Listings","","No","","","Brand New Kitchen | Maid Room | Atlantis View |","Nakheel","NULL"
"25103922","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","230000","230000","129","1392.34","1778","165.19","Apartment","2","","","","","0","0","","13","","2026-01-22 00:00:00","Active Listings","","No","","","Exclusive | Full Sea & Royal Atlantis View | Large C-Type","Nakheel","NULL"
"25103813","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","225000","225000","116","1251.39","1935","179.8","Apartment","2","Road,Swimming Pool,Community","","","Y","0","0","","3","","2026-01-22 00:00:00","Active Listings","","Yes","","","Furnished | Partially Upgraded | Vacant.","Nakheel","NULL"
"25159319","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","190000","190000","109","1171.97","1745","162.18","Apartment","2","","","","Y","0","0","","5","","2027-01-19 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25090336","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 5","","","240000","240000","138","1488.93","1735","161.21","Apartment","2","","","","Y","0","0","","5","","2026-01-20 00:00:00","Active Listings","","No","","","Marina Residences 5 |Type C | Sea and Marina Views","Nakheel","NULL"
"25089996","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","310000","310000","179","1923.2","1735","161.21","Apartment","2","","","","Y","0","0","","7","","2026-01-20 00:00:00","Active Listings","","No","","","2 Bed + Maids | Atlantis View | Renovated","Nakheel","NULL"
"25089439","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","195000","195000","104","1122.43","1870","173.73","Apartment","2","","","","","0","0","","6","","2026-01-20 00:00:00","Active Listings","","No","","","VACANT | Unit Type D | Palm View | Well Maintained","Nakheel","NULL"
"25089341","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","249999","249999","143","1541.21","1746","162.18","Apartment","2","Community,Atlantis,Road,Restricted Sea,Swimming Pool","","","Y","0","0","","13","","2026-01-20 00:00:00","Active Listings","","Yes","","","Large Balcony | 2BR Plus Maid | Sea View","Nakheel","NULL"
"25088898","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 1","","","800000","800000","197","2124.38","4053","376.58","Apartment","3","","","","","0","0","","12","","2026-01-20 00:00:00","Active Listings","","No","","","Beautiful View | Upgraded | Vacant","Nakheel","NULL"
"24902935","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","400000","400000","229","2466.4","1746","162.18","Apartment","2","","","","Y","0","0","","13","","2026-01-20 00:00:00","Active Listings","","Yes","","","NEWLY RENOVATED | PALM JUMEIRAH | FURNISHED","Nakheel","NULL"
"23126996","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","600000","600000","148","1593.46","4053","376.58","Apartment","3","","","","Y","0","0","","6","","2026-01-20 00:00:00","Active Listings","","No","","","Fully Upgraded | Full Sea View | Spacious Layout","Nakheel",""
"25071470","2026-01-19 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 5","","","255000","255000","146","1572.33","1745","162.18","Apartment","2","Marina,Community,Swimming Pool","","","Y","0","0","","13","","2027-01-18 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25058874","2026-01-19 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 5","","","365000","365000","150","1611.41","2438","226.51","Apartment","3","","","","Y","0","0","","2","","2026-01-19 00:00:00","Active Listings","","Yes","","","Exclusive | Great Value | Vacant Feb 1","Nakheel","NULL"
"25141198","2026-01-18 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 2","","","235000","235000","121","1307.01","1935","179.8","Apartment","2","","","","Y","0","0","","3","","2027-01-17 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25080779","2026-01-18 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","250000","250000","124","1332.84","2019","187.58","Apartment","2","","","","Y","0","0","","13","","2027-01-17 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25075983","2026-01-18 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 5","","","365000","365000","150","1611.41","2438","226.51","Apartment","3","","","","Y","0","0","","2","","2026-01-18 00:00:00","Active Listings","","No","","","Unfurnished | Full Sea View | Vacant 1st Feb","Nakheel","NULL"
"25076408","2026-01-17 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","220000","220000","124","1331.8","1778","165.19","Apartment","2","","","","Y","0","0","","10","","2026-01-17 00:00:00","Active Listings","","Yes","","","High Floor | Fully Furnished | Well Maintained","Nakheel","NULL"
"25069185","2026-01-16 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","310000","310000","179","1923.2","1735","161.21","Apartment","2","","","","Y","0","0","","7","","2026-01-16 00:00:00","Active Listings","","No","","","Type C | Royal Atlantis Views | unfurnished","Nakheel","NULL"
"25067581","2026-01-16 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","399999","399999","231","2481.54","1735","161.21","Apartment","2","Marina, Road, Swimming Pool","","","Y","0","0","","5","","2026-01-16 00:00:00","Active Listings","","Yes","","","Fully Renovated | 2BR + Maids | Sea View","Nakheel","NULL"
"25067171","2026-01-16 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","190000","190000","109","1171.54","1746","162.18","Apartment","2","","","","","0","0","","7","","2026-01-16 00:00:00","Active Listings","","No","","","Atlantis View | Best price | Available","Nakheel","NULL"
