"id","start_date","loc","sub_loc_1","sub_loc_2","sub_loc_3","sub_loc_4","annualised_rental_price","contract_rental_price","rent_price_sqft_unit","rent_price_sqm_unit","unit_size","unit_size_sqm","unit_type","beds","views","maid","study","balcony","plot_size","plot_size_sqm","dev_ref","floor_level","streetname","end_date","evdnc_name","chiller_fee","furnished","utilities","no_cheques","comments","dev_name","rent_sequence"
"24799857","2026-01-25 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 5","","","257500","257500","148","1587.74","1745","162.18","Apartment","2","","","","Y","0","0","","7","","2027-01-24 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25127192","2026-01-25 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","220000","220000","108","1157.41","2046","190.05","Apartment","2","","","","Y","0","0","","1","","2026-01-25 00:00:00","Active Listings","","No","","","POOL LEVEL | EXTENDED/ENCLOSED TERRACE | EXCELLENT AMENITIES","Nakheel","NULL"
"25102917","2026-01-24 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","230000","230000","129","1392.34","1778","165.19","Apartment","2","","","","Y","0","0","","12","","2027-01-23 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25122662","2026-01-24 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","220000","220000","108","1157.41","2046","190.05","Apartment","2","","","","Y","0","0","","1","","2026-01-24 00:00:00","Active Listings","","Yes","","","Fully Furnished| Vacant Soon| Great Value","Nakheel","NULL"
"25114017","2026-01-23 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","1500000","1500000","370","3983.22","4053","376.58","Apartment","3","Full Sea View","","","","0","0","","11","","2026-01-23 00:00:00","Active Listings","","Yes","","","Luxury Upgrade | Fully Furnished | Move-In March","Nakheel","NULL"
"25229105","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 1","","","212000","212000","113","1220.28","1870","173.73","Apartment","2","Pool&Sea","","","Y","0","0","","5","","2027-01-21 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"24988571","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","205000","205000","115","1241","1778","165.19","Apartment","2","","","","Y","0","0","","12","","2027-01-21 00:00:00","Rental Contracts","","","","","","Nakheel","New"
"25106300","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","410000","410000","236","2543.58","1735","161.21","Apartment","2","Marina, Road, Swimming Pool","","","Y","0","0","","5","","2026-01-22 00:00:00","Active Listings","","No","","","Fully upgraded | Vacant April | Full sea view","Nakheel","NULL"
"25105582","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","220000","220000","127","1364.93","1734","161.18","Apartment","2","","","","Y","0","0","","9","","2026-01-22 00:00:00","Active Listings","","No","","","Brand New Kitchen | Maid Room | Atlantis View |","Nakheel","NULL"
"25103922","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","230000","230000","129","1392.34","1778","165.19","Apartment","2","","","","","0","0","","13","","2026-01-22 00:00:00","Active Listings","","No","","","Exclusive | Full Sea & Royal Atlantis View | Large C-Type","Nakheel","NULL"
"25103813","2026-01-22 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","225000","225000","116","1251.39","1935","179.8","Apartment","2","Road,Swimming Pool,Community","","","Y","0","0","","3","","2026-01-22 00:00:00","Active Listings","","Yes","","","Furnished | Partially Upgraded | Vacant.","Nakheel","NULL"
"25159319","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 4","","","190000","190000","109","1171.54","1745","162.18","Apartment","2","","","","Y","0","0","","5","","2027-01-19 00:00:00","Rental Contracts","","","","","","Nakheel","Renewal"
"25090336","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 5","","","240000","240000","138","1488.93","1735","161.21","Apartment","2","","","","Y","0","0","","5","","2026-01-20 00:00:00","Active Listings","","No","","","Marina Residences 5 |Type C | Sea and Marina Views","Nakheel","NULL"
"25089996","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 6","","","310000","310000","179","1923.2","1735","161.21","Apartment","2","","","","Y","0","0","","7","","2026-01-20 00:00:00","Active Listings","","No","","","2 Bed + Maids | Atlantis View | Renovated","Nakheel","NULL"
"25089439","2026-01-20 00:00:00","Palm Jumeirah","Marina Residences","Marina Residences 3","","","195000","195000","104","1122.43","1870","173.73","Apartment","2","","","","","0","0","","6","","2026-01-20 00:00:00","Active Listings","","No","","","VACANT | Unit Type D | Palm View | Well Maintained","Nakheel","NULL"
